File Path,Title,Object Type,Source,Parent ARK,Item ARK
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_KTK_pseudo_WBUVG58-VIS.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_KTK_pseudo_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_KTK_sharpie_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_RLE_ICA_01_RGB.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108\AraNF-8_053v_61-108_RLE_ICA_03.tif,Image of Sinai Arabic NF 8 53v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_053v_61-108,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054r_61-109\AraNF-8_054r_61-109_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Arabic NF 8 54r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054r_61-109,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054r_61-109\AraNF-8_054r_61-109_KTK_sharpie_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 54r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054r_61-109,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054r_61-109\AraNF-8_054r_61-109_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Arabic NF 8 54r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054r_61-109,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110\AraNF-8_054v_61-110_KTK_pseudo_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 54v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110\AraNF-8_054v_61-110_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Arabic NF 8 54v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110\AraNF-8_054v_61-110_KTK_sharpie_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 54v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110\AraNF-8_054v_61-110_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Arabic NF 8 54v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_054v_61-110,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055r_61-111\AraNF-8_055r_61-111_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Arabic NF 8 55r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055r_61-111,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055r_61-111\AraNF-8_055r_61-111_KTK_sharpie_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 55r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055r_61-111,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055r_61-111\AraNF-8_055r_61-111_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Arabic NF 8 55r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055r_61-111,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112\AraNF-8_055v_61-112_KTK_pseudo_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 55v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112\AraNF-8_055v_61-112_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Arabic NF 8 55v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112\AraNF-8_055v_61-112_KTK_sharpie_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 55v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112\AraNF-8_055v_61-112_KTK_txratio_TX940IR-MB940IR.tif,Image of Sinai Arabic NF 8 55v,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_055v_61-112,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r_61-113\AraNF-8_056r_61-113_KTK_pseudo_WBUVB47-MB780IR.tif,Image of Sinai Arabic NF 8 56r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r_61-113,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r_61-113\AraNF-8_056r_61-113_KTK_pseudo_WBUVUVP-MB780IR.tif,Image of Sinai Arabic NF 8 56r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r_61-113,,
\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r_61-113\AraNF-8_056r_61-113_KTK_raking_RE870IR-RS870IR.tif,Image of Sinai Arabic NF 8 56r,page,\\dl_deposit\spp_ingest\IngestPackage2\AraNF-8\AraNF-8_056r_61-113,,
